exercise_id,exercise_name_de,equipment_id,equipment_name_de,is_primary_equipment,requirement_order,default_available,selection_group
EX000583,Jefferson Curl mit Kettlebell,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX000583,Jefferson Curl mit Kettlebell,BOX,Plyo-Box,False,2,False,Functional Training
EX000584,Jefferson Curl mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000584,Jefferson Curl mit Kurzhanteln,BOX,Plyo-Box,False,2,False,Functional Training
EX000585,Jefferson Curl mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000585,Jefferson Curl mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000585,Jefferson Curl mit Langhantel,BOX,Plyo-Box,False,3,False,Functional Training
EX000586,Reverse Hyperextension an der Maschine,REVERSE_HYPER,Reverse-Hyper-Maschine,True,1,False,Kraftmaschinen
EX000587,Reverse Hyperextension auf dem Gymnastikball,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000587,Reverse Hyperextension auf dem Gymnastikball,SWISS_BALL,Gymnastikball/Swiss Ball,True,2,False,Kleinzubehör
EX000588,Reverse Hyperextension auf der Bank,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000588,Reverse Hyperextension auf der Bank,BENCH,Flachbank,True,2,False,Trainingsbank
EX000589,Rückenstrecken am Boden,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000589,Rückenstrecken am Boden,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000590,Rückenstrecken an der Horizontalbank,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000590,Rückenstrecken an der Horizontalbank,BACK_EXTENSION_BENCH,45°-/90°-Rückenstreckerbank,True,2,False,Kraftmaschinen
EX000591,Rückenstrecken an der Maschine,BACK_EXTENSION_MACHINE,Rückenstrecker-Maschine,True,1,False,Kraftmaschinen
EX000592,Rückenstrecken auf dem Gymnastikball,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000592,Rückenstrecken auf dem Gymnastikball,SWISS_BALL,Gymnastikball/Swiss Ball,True,2,False,Kleinzubehör
EX000593,Sorensen Hold an der Rückenstreckbank,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000593,Sorensen Hold an der Rückenstreckbank,BACK_EXTENSION_BENCH,45°-/90°-Rückenstreckerbank,True,2,False,Kraftmaschinen
EX000594,Superman Hold,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000594,Superman Hold,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000595,Superman mit Armzug,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000595,Superman mit Armzug,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000596,Landmine-Rudern beidarmig,BARBELL,Langhantel,False,1,False,Langhantel
EX000596,Landmine-Rudern beidarmig,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000596,Landmine-Rudern beidarmig,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX000597,Landmine-Rudern einarmig,BARBELL,Langhantel,False,1,False,Langhantel
EX000597,Landmine-Rudern einarmig,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000597,Landmine-Rudern einarmig,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX000598,"Langhantelrudern auf der Schrägbank, brustgestützt",BARBELL,Langhantel,True,1,False,Langhantel
EX000598,"Langhantelrudern auf der Schrägbank, brustgestützt",PLATES,Hantelscheiben,False,2,False,Langhantel
EX000598,"Langhantelrudern auf der Schrägbank, brustgestützt",ADJ_BENCH,Verstellbare Trainingsbank,False,3,False,Trainingsbank
EX000599,Langhantelrudern mit engem Griff,BARBELL,Langhantel,True,1,False,Langhantel
EX000599,Langhantelrudern mit engem Griff,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000600,Langhantelrudern mit weitem Griff,BARBELL,Langhantel,True,1,False,Langhantel
EX000600,Langhantelrudern mit weitem Griff,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000601,Meadows Row,BARBELL,Langhantel,False,1,False,Langhantel
EX000601,Meadows Row,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000601,Meadows Row,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX000602,Pausen-Langhantelrudern,BARBELL,Langhantel,True,1,False,Langhantel
EX000602,Pausen-Langhantelrudern,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000603,Pendlay Row,BARBELL,Langhantel,True,1,False,Langhantel
EX000603,Pendlay Row,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000604,Seal Row mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000604,Seal Row mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000604,Seal Row mit Langhantel,BENCH,Flachbank,False,3,False,Trainingsbank
EX000604,Seal Row mit Langhantel,BOX,Plyo-Box,False,4,False,Functional Training
EX000605,Seal Row mit Swiss Bar,SWISS_BAR,Multi-Grip-/Swiss-Bar,True,1,False,Spezialhanteln
EX000605,Seal Row mit Swiss Bar,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000605,Seal Row mit Swiss Bar,BENCH,Flachbank,False,3,False,Trainingsbank
EX000605,Seal Row mit Swiss Bar,BOX,Plyo-Box,False,4,False,Functional Training
EX000606,T-Bar Row frei,BARBELL,Langhantel,False,1,False,Langhantel
EX000606,T-Bar Row frei,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000606,T-Bar Row frei,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX000607,"T-Bar Row, brustgestützt",ROW_MACHINE,Rudermaschine (Kraft),True,1,False,Kraftmaschinen
EX000608,Tempo-Langhantelrudern,BARBELL,Langhantel,True,1,False,Langhantel
EX000608,Tempo-Langhantelrudern,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000609,Vorgebeugtes Rudern mit Langhantel im Obergriff,BARBELL,Langhantel,True,1,False,Langhantel
EX000609,Vorgebeugtes Rudern mit Langhantel im Obergriff,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000610,Vorgebeugtes Rudern mit Langhantel im Untergriff,BARBELL,Langhantel,True,1,False,Langhantel
EX000610,Vorgebeugtes Rudern mit Langhantel im Untergriff,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000611,Yates Row,BARBELL,Langhantel,True,1,False,Langhantel
EX000611,Yates Row,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000612,Bankdrücken mit engem Griff,BARBELL,Langhantel,True,1,False,Langhantel
EX000612,Bankdrücken mit engem Griff,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000612,Bankdrücken mit engem Griff,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000612,Bankdrücken mit engem Griff,BENCH,Flachbank,False,4,False,Trainingsbank
EX000613,Bankdrücken mit Füssen auf der Bank,BARBELL,Langhantel,True,1,False,Langhantel
EX000613,Bankdrücken mit Füssen auf der Bank,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000613,Bankdrücken mit Füssen auf der Bank,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000613,Bankdrücken mit Füssen auf der Bank,BENCH,Flachbank,False,4,False,Trainingsbank
EX000614,Bankdrücken mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000614,Bankdrücken mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000614,Bankdrücken mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000614,Bankdrücken mit Langhantel,BENCH,Flachbank,False,4,False,Trainingsbank
EX000615,Bankdrücken mit Swiss Bar,SWISS_BAR,Multi-Grip-/Swiss-Bar,True,1,False,Spezialhanteln
EX000615,Bankdrücken mit Swiss Bar,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000615,Bankdrücken mit Swiss Bar,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000615,Bankdrücken mit Swiss Bar,BENCH,Flachbank,False,4,False,Trainingsbank
EX000616,Bankdrücken mit weitem Griff,BARBELL,Langhantel,True,1,False,Langhantel
EX000616,Bankdrücken mit weitem Griff,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000616,Bankdrücken mit weitem Griff,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000616,Bankdrücken mit weitem Griff,BENCH,Flachbank,False,4,False,Trainingsbank
EX000617,Floor Press mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000617,Floor Press mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000617,Floor Press mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000617,Floor Press mit Langhantel,FLOOR,Freie Bodenfläche,False,4,True,Kein Equipment
EX000618,Guillotine Press mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000618,Guillotine Press mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000618,Guillotine Press mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000618,Guillotine Press mit Langhantel,BENCH,Flachbank,False,4,False,Trainingsbank
EX000619,Larsen Press,BARBELL,Langhantel,True,1,False,Langhantel
EX000619,Larsen Press,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000619,Larsen Press,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000619,Larsen Press,BENCH,Flachbank,False,4,False,Trainingsbank
EX000620,Negativbankdrücken mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000620,Negativbankdrücken mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000620,Negativbankdrücken mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000620,Negativbankdrücken mit Langhantel,ADJ_BENCH,Verstellbare Trainingsbank,False,4,False,Trainingsbank
EX000621,Pausen-Bankdrücken mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000621,Pausen-Bankdrücken mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000621,Pausen-Bankdrücken mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000621,Pausen-Bankdrücken mit Langhantel,BENCH,Flachbank,False,4,False,Trainingsbank
EX000622,Pausen-Schrägbankdrücken mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000622,Pausen-Schrägbankdrücken mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000622,Pausen-Schrägbankdrücken mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000622,Pausen-Schrägbankdrücken mit Langhantel,ADJ_BENCH,Verstellbare Trainingsbank,False,4,False,Trainingsbank
EX000623,Pin Press auf Brusthöhe,BARBELL,Langhantel,True,1,False,Langhantel
EX000623,Pin Press auf Brusthöhe,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000623,Pin Press auf Brusthöhe,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000623,Pin Press auf Brusthöhe,BENCH,Flachbank,False,4,False,Trainingsbank
EX000624,Schrägbankdrücken mit engem Griff,BARBELL,Langhantel,True,1,False,Langhantel
EX000624,Schrägbankdrücken mit engem Griff,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000624,Schrägbankdrücken mit engem Griff,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000624,Schrägbankdrücken mit engem Griff,ADJ_BENCH,Verstellbare Trainingsbank,False,4,False,Trainingsbank
EX000625,"Schrägbankdrücken mit Langhantel, flacher Winkel",BARBELL,Langhantel,True,1,False,Langhantel
EX000625,"Schrägbankdrücken mit Langhantel, flacher Winkel",PLATES,Hantelscheiben,False,2,False,Langhantel
EX000625,"Schrägbankdrücken mit Langhantel, flacher Winkel",RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000625,"Schrägbankdrücken mit Langhantel, flacher Winkel",ADJ_BENCH,Verstellbare Trainingsbank,False,4,False,Trainingsbank
EX000626,"Schrägbankdrücken mit Langhantel, mittlerer Winkel",BARBELL,Langhantel,True,1,False,Langhantel
EX000626,"Schrägbankdrücken mit Langhantel, mittlerer Winkel",PLATES,Hantelscheiben,False,2,False,Langhantel
EX000626,"Schrägbankdrücken mit Langhantel, mittlerer Winkel",RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000626,"Schrägbankdrücken mit Langhantel, mittlerer Winkel",ADJ_BENCH,Verstellbare Trainingsbank,False,4,False,Trainingsbank
EX000627,Schrägbankdrücken mit Swiss Bar,SWISS_BAR,Multi-Grip-/Swiss-Bar,True,1,False,Spezialhanteln
EX000627,Schrägbankdrücken mit Swiss Bar,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000627,Schrägbankdrücken mit Swiss Bar,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000627,Schrägbankdrücken mit Swiss Bar,ADJ_BENCH,Verstellbare Trainingsbank,False,4,False,Trainingsbank
EX000628,Spoto Press,BARBELL,Langhantel,True,1,False,Langhantel
EX000628,Spoto Press,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000628,Spoto Press,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000628,Spoto Press,BENCH,Flachbank,False,4,False,Trainingsbank
EX000629,Tempo-Bankdrücken mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000629,Tempo-Bankdrücken mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000629,Tempo-Bankdrücken mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000629,Tempo-Bankdrücken mit Langhantel,BENCH,Flachbank,False,4,False,Trainingsbank
EX000630,Defizit-Handstand-Liegestütz an der Wand,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000630,Defizit-Handstand-Liegestütz an der Wand,WALL,Wand,False,2,True,Kein Equipment
EX000630,Defizit-Handstand-Liegestütz an der Wand,PARALLETTES,Parallettes/Liegestützgriffe,True,3,False,Kleinzubehör
EX000631,Freier Handstand-Liegestütz,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000631,Freier Handstand-Liegestütz,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000632,Handstand-Liegestütz an der Wand,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000632,Handstand-Liegestütz an der Wand,WALL,Wand,True,2,True,Kein Equipment
EX000632,Handstand-Liegestütz an der Wand,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX000633,Kipping Handstand-Liegestütz an der Wand,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000633,Kipping Handstand-Liegestütz an der Wand,WALL,Wand,True,2,True,Kein Equipment
EX000633,Kipping Handstand-Liegestütz an der Wand,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX000634,Pike-Liegestütz,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000634,Pike-Liegestütz,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000635,Pike-Liegestütz auf Parallettes,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000635,Pike-Liegestütz auf Parallettes,PARALLETTES,Parallettes/Liegestützgriffe,True,2,False,Kleinzubehör
EX000635,Pike-Liegestütz auf Parallettes,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX000636,Pike-Liegestütz mit erhöhten Füssen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000636,Pike-Liegestütz mit erhöhten Füssen,BENCH,Flachbank,True,2,False,Trainingsbank
EX000636,Pike-Liegestütz mit erhöhten Füssen,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX000637,Schultertippen im Handstand an der Wand,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000637,Schultertippen im Handstand an der Wand,WALL,Wand,True,2,True,Kein Equipment
EX000637,Schultertippen im Handstand an der Wand,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX000638,Wall Walk,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000638,Wall Walk,WALL,Wand,True,2,True,Kein Equipment
EX000638,Wall Walk,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX000639,Bandrudern im Sitzen,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000639,Bandrudern im Sitzen,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000640,Bandrudern im Stand,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000641,Brustgestütztes Rudern an der Maschine,ROW_MACHINE,Rudermaschine (Kraft),True,1,False,Kraftmaschinen
EX000642,Einarmiges Bandrudern,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000643,Einarmiges Kabelrudern im Halbkniestand,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000643,Einarmiges Kabelrudern im Halbkniestand,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX000644,Einarmiges Kabelrudern im Stand,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000645,Einarmiges Rudern an der Maschine,ROW_MACHINE,Rudermaschine (Kraft),True,1,False,Kraftmaschinen
EX000646,Einarmiges sitzendes Kabelrudern,LOW_ROW,Sitzende Ruderzugstation,True,1,False,Kabelzug
EX000647,Hohes Kabelrudern mit Seil,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX000648,Rudern an der Maschine mit engem Griff,ROW_MACHINE,Rudermaschine (Kraft),True,1,False,Kraftmaschinen
EX000649,Rudern an der Maschine mit weitem Griff,ROW_MACHINE,Rudermaschine (Kraft),True,1,False,Kraftmaschinen
EX000650,Sitzendes Kabelrudern mit breitem Obergriff,LOW_ROW,Sitzende Ruderzugstation,True,1,False,Kabelzug
EX000651,Sitzendes Kabelrudern mit engem Neutralgriff,LOW_ROW,Sitzende Ruderzugstation,True,1,False,Kabelzug
EX000652,Sitzendes Kabelrudern mit Seil,LOW_ROW,Sitzende Ruderzugstation,True,1,False,Kabelzug
EX000653,Sitzendes Kabelrudern mit Untergriff,LOW_ROW,Sitzende Ruderzugstation,True,1,False,Kabelzug
EX000654,Donkey Calf Raise an der Maschine,CALF_MACHINE,Wadenheben-Maschine,True,1,False,Kraftmaschinen
EX000655,Donkey Calf Raise mit Körpergewicht,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000655,Donkey Calf Raise mit Körpergewicht,BENCH,Flachbank,True,2,False,Trainingsbank
EX000656,Einbeiniges Wadenheben im Stand,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000656,Einbeiniges Wadenheben im Stand,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000657,Einbeiniges Wadenheben mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000657,Einbeiniges Wadenheben mit Kurzhantel,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000658,Sitzendes Wadenheben an der Maschine,CALF_MACHINE,Wadenheben-Maschine,True,1,False,Kraftmaschinen
EX000659,Sitzendes Wadenheben mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000659,Sitzendes Wadenheben mit Kurzhanteln,BENCH,Flachbank,False,2,False,Trainingsbank
EX000660,Sitzendes Wadenheben mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000660,Sitzendes Wadenheben mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000660,Sitzendes Wadenheben mit Langhantel,BENCH,Flachbank,False,3,False,Trainingsbank
EX000661,Stehendes Wadenheben an der Maschine,CALF_MACHINE,Wadenheben-Maschine,True,1,False,Kraftmaschinen
EX000662,Tibialis Raise an der Wand,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000662,Tibialis Raise an der Wand,WALL,Wand,True,2,True,Kein Equipment
EX000662,Tibialis Raise an der Wand,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX000663,Tibialis Raise auf einer Erhöhung,BODY,Körpergewicht,False,1,True,Kein Equipment
EX000663,Tibialis Raise auf einer Erhöhung,STEP,Step/Erhöhung,True,2,False,Kleinzubehör
EX000664,Tibialis Raise mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX000664,Tibialis Raise mit Widerstandsband,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000665,Wadenheben an der Beinpresse,LEG_PRESS,Beinpresse,True,1,False,Kraftmaschinen
EX000666,Wadenheben an der Multipresse,SMITH,Multipresse/Smith Machine,True,1,False,Kraftmaschinen
EX000666,Wadenheben an der Multipresse,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000667,"Wadenheben auf einer Stufe, tiefer Bewegungsumfang",BODY,Körpergewicht,False,1,True,Kein Equipment
EX000667,"Wadenheben auf einer Stufe, tiefer Bewegungsumfang",STEP,Step/Erhöhung,True,2,False,Kleinzubehör
EX000668,Wadenheben im Stand mit Körpergewicht,BODY,Körpergewicht,True,1,True,Kein Equipment
EX000668,Wadenheben im Stand mit Körpergewicht,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000669,Wadenheben mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX000669,Wadenheben mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX000670,Wadenheben mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX000670,Wadenheben mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000670,Wadenheben mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX000671,Yoke Hold,YOKE,Yoke/Joch,True,1,False,Strongman/Functional
EX000671,Yoke Hold,PLATES,Hantelscheiben,False,2,False,Langhantel
EX000672,Butterfly an der Pec-Deck-Maschine,PEC_DECK,Butterfly-/Pec-Deck-Maschine,True,1,False,Kraftmaschinen
EX000673,Cable Crossover auf Brusthöhe,DUAL_CABLE,Doppel-Kabelzug/Crossover,True,1,False,Kabelzug
EX000674,Cable Crossover von oben nach unten,DUAL_CABLE,Doppel-Kabelzug/Crossover,True,1,False,Kabelzug
EX000675,Cable Crossover von unten nach oben,DUAL_CABLE,Doppel-Kabelzug/Crossover,True,1,False,Kabelzug
EX000676,Cable Fly auf der Flachbank,DUAL_CABLE,Doppel-Kabelzug/Crossover,True,1,False,Kabelzug
